dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10065854,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10065854,TC41292,,Wheaton Creek,58.33316,-129.00181,NA,Canada,British Columbia,,M,Gold,Silver,,Unknown,,N,Occurrence,,,,,,,,,,,"Orris, Greta J. (Bliss, James D.)",,Slate,,,,,"HOLLAND, 1940.ORRIS, G.J. AND BLISS, J.D., 1985, GEOLOGIC AND GRADE VOLUME DATA ON 330 GOLD PLACER DEPOSITS:  U.S. GEOLOGICAL SURVEY OPEN-FILE REPORT 85-213, 172 P.CIMRIORRIS AND BLISS, 1985.",,,,,,,,
10069226,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069226,W002754,,Giant Nickel Mines-Canada,49.41648,-121.83459,NA,Canada,British Columbia,,M,"Nickel, Copper",,,Unknown,,Y,Past Producer,"Chalcopyrite, Pentlandite, Pyrrhotite",,,,,,,,,,"Shaffer, Glenn L.",,Peridotite,,,,,"METALS WEEK-METALS SOURCEBOOK, 9/30/74, ITEM #B4404ENGINEERING AND MINING JOURNAL, 3/72, P. 274.METALS WEEK-METALS SOURCEBOOK, 6/24/74, ITEM #B3237.SKINNER, WALTER R., 1973, MINING INTERNATIONAL YEARBOOK: THE FINANCIAL TIMES, LONDON, 1973, P. 2655) METALS WEEK-METALS SOURCEBOOK, 9/24/73 ITEM #A44486) BOLDT, JOSEPH R., JR., 1967, THE WINNING OF NICKEL, P. 51-52*8)SKINNER,WALTER R.,1975, MINING INTERNAC. YEARBOOK:FINANCIAL TIMES,LONDON,P.257.*9)CANADIAN MINES HANDBOOK 1974-1975,1974,THE NORTHERN MINER,P.132.E/MJ, INTER. DIRECTORY OF MINING 1976 , P. 187",,1957,,,,,,
10069442,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069442,W006977,,Rock Candy Fluorspar Mine,49.2608,-118.4887,NA,Canada,British Columbia,,B,Fluorine-Fluorite,,"Copper, Quartz, Lead, Barium-Barite, Calcium",Unknown,Replacement,Y,Past Producer,,"Barite, Calcite, Chert, Kaolin, Pyrite, Quartz",,LINEAR,,175: Barite-fluorite veins,,,,,"Schruben, Paul G.",,Syenite,Syenite,"Syenite,Plutonic Rock",,,"BARTLEY, C.M., 1961, FLUORSPAR, CAN. DEPT. OF MINES AND TECH. SURVEYS, MINES BRANCH INFO. CIRC. IC 127, P. 50-51.DOLMAGE, V., 1929, GRAND FORKS MINING DIVISION; ROCK CANDY: GEOLOGICAL SURVEY, CANADA, ECON. GEOL. SERIES NO. 6, P. 22 - 281929 GEOLMAP GEOLOGICAL SURVEY, CANADA (V. DOLMAGEBritish Columbia Minfile database, 2009, Minfile record number 082ESE070",,1918,,,,1916,,
10069443,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069443,W006978,,Birch Island Uranium - Fluorspar Deposit,51.44994,-109.81756,NA,Canada,British Columbia,,B,,,"Manganese, Fluorine-Fluorite, REE, Strontium, Iron, Uranium",Unknown,,Y,Producer,"Bastnasite, Monazite, Pitchblende","Feldspar, Galena, Pyrite, Sericite",Celestite,TABULAR,,,,,Rexspar Property,,"Schruben, Paul G.",,Trachyte,Porphyritic Trachytic Tuffs,Trachyte,,,", 1957, THE GEOLOGY OF CANADIAN INDUSTRIAL MINERAL DEPOSITS:  CAN. INST. MINING & METALLURGY, 6TH COMMONWEALTH MINING AND METALL. CONGRESS, P. 90BARTLEY, C.M., 1961, FLUORSPAR: CANADIAN DEPT. MINES AND TECH. SURVEYS, MINES BRANCH INFO. CIRC. IC 127, P. 51 & 52SCOTT, J.W., 1954, THE REXSPAR URANIUM PROPERTY: WESTERN MINER & OIL REVIEW, DEC. 1954, V. 27, N. 12, P. 40 - 42.COTE, P.R., 1969, PAST DECADE MARKS GROWTH FOR FLUORSPAR: THE NORTHERN MINER, NOV. 27, 1969, P. 59, 62COTE, P.R., 1969, PAST DECADE...",,,,,,1918,,
10069444,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069444,W006979,,Lower Liard Crossing Fluorite - Witherite Deposit,59.43322,-126.11845,NA,Canada,British Columbia,,B,,,"Fluorine-Fluorite, Barium-Barite, Calcium, Quartz, Iron",Unknown,,N,Occurrence,,"Barite, Calcite",,TABULAR,,,,,,Disconformity Between Argillite And Limestone,"Schruben, Paul G.",Argillite;Limestone,"Argillite,Limestone",,,Northerly Trending Anticline Adjacent To The Area Of Mineralization,,"WOODCOCK, J.R., AND SMITHERINGALE, W.V., 1957, FLUORITE - WITHERITE DEPOSIT AT LOWER LIARD CROSSING, BRITISH COLUMBIA, IN THE GEOLOGY OF CANADIAN INDUSTRIAL MINERAL DEPOSITS: CAN. INST. MINING AND METALLURGY, 6TH COMMONWEALTH MINING AND METALLURGICAL CONGRESS, P. 244- 247.WILLIAMS, M.Y., 1944, GEOLOGICAL SURVEY OF CANADA PAPER 44-28.1944 GEOLMAP GEOL. SURV., CANADA, WILLIAMS, M.Y.1953 GEOCHEM INDUSTRIAL MINERALS DIV., DEPT. MINES & TECH. SURV.WOODCOCK, J.R. AND SMITHERINGALE, W.V., 1957, FLUORITE - WITHERITE DEPOSIT",,1969,,,,1953,,Conwest Exploration Co. Ltd.
10073058,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10073058,W018866,1220100017,H. B. Mine,49.1367,-117.2443,NA,Canada,British Columbia,,M,"Lead, Zinc",,"Gold, Silver, Cadmium",Unknown,Replacement,Y,Past Producer,"Galena, Hemimorphite, Sphalerite","Dolomite, Pyrite, Pyrrhotite",,STEEPLY DIPPING STRINGERS OR FLAT - LYING IN BRECCIA ZONES,Underground,,"Dolomitization, Silicification And Tremolite To Talc",,,"Possibly A Large Thrust Fault Which Is Very Close To The Mine. Also, Favorable Host Rock Structure & Lithology","Schruben, Paul G., Porter, Kenneth E.",Reeves Limestone (Lower Liab Group),Limestone,,,"Kootenay Arc., Diabase Dikes. Host Rock Is Tightly Folded At The Mine Forming A Syncline, Both Limbs Dipping 50 - 75 Deg E.","Coroilleran Region, Kootenay Arc","WARNING, G. F., 1960, GEOLOGY OF THE H. B. MINE; CAN. INST. MINING AND METALLURGY TR. V. 63 P. 520 - 23.FYLES, J. T. AND HEWLETT, C. G., 1959, STRATIGRAPHY AND STRUCTURE OF THE SALMO LEAD - ZINC AREA; B. C. DEPT. MINES BULL 41, 162 P.1973, GEOLOGY, EXPLORATION AND MINING IN BRITISH COLUMBIA; B. C. DEPT. MINES AND PET. RESOURCES, P. 22, 571946 DIREXPL COMINCO - EXTENSIVE ORE FOUNCominco Ltd. Staff, 1974, The H.B. Mine; in Mineral industries in Western Canada, The Tenth Commomweath Mining and Metallurgical Congress - Sept. 2-28, 1974, Section VI, Article F, P. 1-10.Irvine, W.T., 1957, Structural geology of Canadian ore deposits, Vol. II, p. 124-132.CANADIAN MINES HANDBOOKS, VARIOUS YEARS. GEOL. EXPLORATION AND MINING IN B. C., 1973, P. 22",,1912,,,,1907,,Horton And Benson
10073059,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10073059,W018867,,Lynx Mine,49.57477,-125.59305,NA,Canada,British Columbia,,M,"Lead, Zinc, Copper","Silver, Gold, Cadmium",,Unknown,,Y,Producer,"Chalcopyrite, Galena, Sphalerite","Calcite, Pyrite",,,,,,,"Myra Mine, Price Mine, Myra Falls Paramdunt",,"Schruben, Paul G.",,"Volcanic Rock (Aphanitic),Tuff,Volcanic Breccia (Agglomerate),Felsic Volcanic Rock,Andesite",,,,,"CANADIAN MINES HANDBOOK - VARIOUS YEARS.1973, GEOLOGY, EXPLORATION AND MINING IN BRITISH COLUMBIA; B. C. DEPT. MINES AND PET. RES. P. 235 - 236.CANADIAN MINES HANDBOOKS. GEOL. EXPLORATION AND MINING IN B. C., 1973 P. 24CANADIAN MINES HANDBOOK '75-76",,1966,,,,,,
10073060,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10073060,W018869,,Ruth Vermont Mine,50.94987,-116.98446,NA,Canada,British Columbia,,M,"Zinc, Lead, Silver",,,Unknown,,S,Producer,"Galena, Sphalerite",,,,,,,,,,"Schruben, Paul G.",Horsethief Creek Formation,Limestone,,,,,"STAFF, 1976, MINING ACTIVITY DIGEST, AUGUST 6, P.GEOLOGY EXPLORATION AND MINING IN BRITISH COLUMBIA, 1973, P. 96; 1974 P. 84 - 5MINING ACTIVITY DIGEST 8-6-76 P. 9",,1970,,,,,,
10073061,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10073061,W018870,,Sullivan Mine,49.71654,-116.00106,NA,Canada,British Columbia,,M,"Silver, Lead, Zinc","Palladium, Cadmium, Tin, Antimony, Platinum",,Unknown,,Y,Producer,"Boulangerite, Cassiterite, Galena, Pyrargyrite, Sphalerite, Tetrahedrite","Biotite, Calcite, Chlorite, Clinozoisite, Garnet, Muscovite, Pyrite, Pyrrhotite, Quartz, Sericite, Tourmaline",,"TABULAR, LENSE",Surface/Underground,208: Sedimentary exhalative Zn-Pb,"Tourmalinization, Chloritization, Albitization",,,"Bedding Porosity, Some Fracture Control","Schruben, Paul G., Bolm, Karen S.","Aldridge Formation Quartzite, Arg. Quartzite, Siltstone",Siltstone,"Purcell Intrusives-Diorite, Granophyric",Diorite,"Kimberly Fault, Kootenay Arc, Purcell Anticlinorium (East Side), Sullivan Anticline And A Well Developed Set Of Faults (Sullivan Type)","Purcell Mtns. Foothills, Cordilleran Region","SWANSON, C. O., 1950, THE SULLIVAN MINE, KIMBERLEY, B. C.; IN 18TH INTERNATIONAL GEOLOGICAL CONGRESS, SYMP. ON PB - ZN, P. 36 - 41BOSTOCK, H. S., MULLIGAN, R., DOUGLAS, R. J. W., 1957, THE CORDIUERAN REGION; IN STOCKWELL, C. H. ED., GEOLOGY AND ECON. MINS. CAN.; GEOL. SURV. OF CAN., ECON. GEOL. SER. 1, 4TH ED., P. 369 - 70SULLIVAN MINE STAFF, 1970, MINING AT THE SULLIVAN; IN RAUSCH, D. O., MARIACHER, B. C., EDS, AIME WORLD SYMP. MINING & METALLURGY OF LEAD & ZINC, V. 1 P. 259 - 273.1970, GEOLOGY, EXPLORATION AND MINING IN BRITISH COLUMBIA; B. C. DEPT MINES, P. 473O'NEILL AND GUNNING, 1934, PLATINUM DEPOSITS IN CANADA:  CANADA GEOLOGICAL SURVEY ECONOMIC REPORT 13, P. 107.MULLIGAN, R., 1975, GEOLOGY OF CANADIAN TIN OCCURRENCES:  CANADA GEOLOGICAL SURVEY ECONOMIC REPORT 28, P. 87-93.SANGSTER, D.F., 1972, PRECAMBRIAN VOLCANIC MASSIVE SULFIDE DEPOSITS IN CANADA:  CANADA GEOLOGICAL SURVEY PAPER 72-22, P. 32-35.CORE SHED DISPLAY APPENDIX, 1990, VIII SYMPOSIUM, INTERNATIONAL ASSOCIATION ON THE GENESIS OF ORE DEPOSITS, OTTAWA, CANADA.CANADIAN MINES HANDBOOK 1975 - 76 P. FINANCIAL POST SURV. MINES, 1967 P. 70. GEOL., EXPLORATION AND MINING IN BRITISH COLUMBIA, P. 23; ORE SHED DISPLAY APPENDIX, 1990.SKINNER W. R., 1975, MINING INTL. YBK. P. 173",,1900,,,,1892,,"Sullivan, Smith, Cleaver, Burchett"
10079686,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10079686,W029768,,Endako,54.03313,-126.10154,NA,Canada,British Columbia,,M,Molybdenum,,"Copper, Tungsten, Bismuth",Unknown,,Y,Producer,"Bismutite, Bornite, Chalcopyrite, Ferrimolybdite, Magnetite, Molybdenite, Pyrite, Scheelite","Calcite, Quartz",,ELONGATED ELLIPTICALLY-SHAPED,Surface,"80: Porphyry Mo, low-F","Hydrothermal, K-Feldspar, Sericite, Kaolinite",,"Stella, Canex",,"Krauss, Ulrich H.",Endako Quartz Monzonite,Quartz Monzonite,Endako Quartz Monzonite,Quartz Monzonite,"Intermontane Cordiller And Belt, Faults. South Boundary Fault West Basalt Fault, Casey Fault. Taillings Creek Fault",,"SRC.REF: CRANSTONE, D.A. AND HAMILTON, S.A. 1974 IN MR 166KIMURA, E. BYSOUTH, G.D. AND DRUMMOND, A. 1976: ENDAKO IN: CIM. SPECIAL VOLUME NO.15 PP.444-453CRANSTONE, D.A. AND HAMILTON, S.A. 1976: CANADIAN RESERVES OF CU, NI, PB, ZN, MO, AG, AU. ENERGY MINES AND RESOURCES CANADA MR 166KIMURA, E. AND DRUMMOND, A. 1969: HYDROTHERMAL ALTERATION AT ENDAKO-A COMPARISON TO EXPERIMENTAL STUDIES. CAN. MIN. MET. BULL. 62.687CARR, J.M. 1965 GEOLOGY OF THE ENDAKO AREA. ANNUAL REPORT B.C. DEPT OF MINES FOR 1965, PP.114-134ENDAKO, 1966, ANNUAL REPORT.STEPHENS, F., 1965, ENDAKO MINES:  WESTERN MINER, MAY.DAVENPORT, W., JUNE 1969, ORAL COMMUN. ON RHENIUM.FINANCIAL POST, SURVEY OF MINES 1978, P.262",,1965,,,,1927,,C.H. Foote And A. Langdow
10084807,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084807,W700019,,Goldstream,51.62903,-118.4262,NA,Canada,British Columbia,,M,"Copper, Zinc","Gold, Silver",,Unknown,,Y,Producer,"Chalcopyrite, Pyrrhotite, Sphalerite",,,,,,,,,,"Orris, Greta J.",,Phyllite,,,,,"NORTHERN MINER, MARCH 4, 1976.CANADIAN DEPARTMENT OF ENERGY, MINES AND RESOURCES, 1980, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN 1980:  CANADIAN DEPARTMENT OF ENERGY, MINES AND RESOURCES MINERAL POLICY SECTOR INTERNAL REPORT MRI 80/7.MINING MAGAZINE, JANUARY, 1987, P. 56.",,,,,,,,
10084820,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084820,W700032,,Cassiar,59.3179,-129.82135,NA,Canada,British Columbia,,N,Asbestos,,,Unknown,,Y,Producer,Chrysotile,"Antigorite, Brucite, Jade, Magnetite, Talc, Tremolite",,LENTICULAR,,18: Serpentine-hosted asbestos,Serpentinization,,,,"Orris, Greta J.",Sylvester Group,Serpentinite,,,,,"BRITISH COLUMBIA MINISTRY OF ENERGY, MINES AND PETROLEUM RESOURCESHARBEN, P.W., AND BATES, R.L., 1984, ASBESTOS, IN GEOLOGY OF THE NONMETALLICS:  NEW YORK, METAL BULLETIN INC., P. 324-335.CIM BULLETIN, APRIL, 1977.ASBESTOS, 1981, V. 62, NO. 7.ASBESTOS, 1983, V. 64, NO. 7.ESTIMATE OF G. ORRIS (1984), BASED ON PUBLISHED INFORMATION.",,,,,,,,
10084823,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084823,W700036,,Equity Silver,54.18313,-126.26822,NA,Canada,British Columbia,,M,"Silver, Gold",Copper,"Antimony, Arsenic",Unknown,,Y,Producer,"Chalcopyrite, Galena, Magnetite, Pyrite, Pyrrhotite, Sphalerite, Tetrahedrite","Andalusite, Pyrophyllite, Quartz, Scorzalite, Sericite, Tourmaline",,,,83: Volcanic-hosted Cu-As-Sb,,,,,"Orris, Greta J.",Skeena Group,Metasedimentary Rock,,,,,"KOWALCHUK, J.M., CHURCH, B.N., BRADSHAW, P.M.D., AND BARAKSO, J.J., 1984, LITHOGEOCHEMISTRY AT THE EQUITY SILVER MINE:  WESTERN MINER, APRIL, 1984, P. 50-54",,,,,,1967,,
10084829,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084829,W700042,,Island Copper,50.59975,-127.46813,NA,Canada,British Columbia,,M,"Copper, Molybdenum",,"Lead, Zinc",Unknown,,Y,Producer,"Bornite, Galena, Hematite, Magnetite, Sphalerite","Actinolite, Dumortierite, Pyrophyllite, Vermiculite",,,,53: Porphyry Cu,,,Port Hardy,,"Mosier, Dan",Bonanza Formation,"Mafic Intrusive Rock,Diorite",,Volcanic Rock (Aphanitic),,,"DRUMMOND, A.D., AND GODWIN, C.I., 1976, HYPOGENE MINERALIZATION-- AN EMPIRICAL EVALUATON  OF ALTERATION ZONING:  CIM SPECIAL VOLUME 15, TABLE 2, P. 52-62",,,,,,,,
10084831,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084831,W700044,,Valley Copper,50.48316,-121.03459,NA,Canada,British Columbia,,M,Copper,,"Molybdenum, Tungsten, Lead, Zinc, Gold, Silver",Unknown,,Y,Producer,"Bornite, Chalcocite, Chalcopyrite, Covellite, Digenite, Galena, Molybdenite, Powellite, Scheelite, Sphalerite","Anhydrite, Barite, Calcite, Fluorite, Gypsum, Kaolinite, Magnetite, Pyrite, Quartz",,VEINS AND STRINGERS,Surface,79: Porphyry Cu-Mo,,,,,"Mosier, Dan, Bolm, Karen S.",Nicloa Group,"Quartz Monzonite,Diorite",Bethsaida Granodiorite,Diorite,"Guichon Creek Batholith, South Intermontare Belt, Lornex Fault, Highland Valley Fault",,"DRUMMOND, A.D., AND GODWIN, C.I., 1976, HYPOGENE MINERALIZATION-- AN EMPIRICAL EVALUATION OF ALTERATION ZONING:  CIM SPECIAL VOLUME 15, TABLE 2, P. 52-62.CORE SHED DISPLAY APPENDIX, 1990, VIII SYMPOSIUM, INTERNATIONAL ASSOCIATION ON THE GENESIS OF ORE  DEPOSITS, OTTAWA, CANADA.CORE SHED DISPLAY APPENDIX, 1990.",,1986,,,,1968,,J.M. Allen
10084894,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10084894,W700121,,Ladner Creek Mine,49.41649,-121.38457,NA,Canada,British Columbia,,M,Gold,,,Unknown,,Y,Past Producer,"Gold, Pyrite, Pyrrhotite",,,,,273: Low-sulfide Au-quartz vein,,,Carolin,,"Paidakovich, Matthew E.",,"Slate,Argillite,Siltstone",,,,,"ELEVATORSKI, E.A., 1985, GOLD DEPOSITS GUIDEBOOK:  MINOBRAS MINING SERVICES, 146 P.MINING MAGAZINE, JANUARY, 1987.",,,,,,,,
